*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/pythia.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/410.bwaves-2097B.champsimtrace.xz
scooby_state_400e20|20|0 2922,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2925,
scooby_state_400e13|25|1 2877,1,1,0,0,1,0,0,3,1,1,0,0,0,1,2886,
scooby_state_400e51|12|0 2868,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2872,
scooby_state_400e5e|18|1 2853,0,0,1,0,1,0,0,0,0,2,1,0,0,1,2859,
scooby_state_400e44|19|-41 2851,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2853,
scooby_state_400df3|16|0 2834,0,0,0,1,0,0,1,1,0,1,1,0,0,0,2839,
scooby_state_400e5e|16|0 2806,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2810,
scooby_state_400e09|18|0 2757,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2760,
scooby_state_400e38|23|0 2699,1,0,0,0,0,0,1,1,1,0,1,0,2,1,2707,
scooby_state_402877|51|1 2631,1,2,1,0,0,0,2,0,0,1,2,1,0,0,2641,
scooby_state_40287b|57|1 2636,0,1,0,0,1,0,0,0,2,0,0,0,0,1,2641,
scooby_state_40287b|58|1 2638,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2641,
scooby_state_40287b|45|1 2638,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2641,
scooby_state_402877|54|1 2634,0,0,0,3,0,0,0,1,0,1,1,0,0,1,2641,
scooby_state_40287b|47|1 2636,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2641,
scooby_state_4025ab|46|1 2638,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2641,
scooby_state_402877|55|1 2635,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2641,
scooby_state_40287b|48|1 2637,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2641,
scooby_state_40287b|60|1 2638,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2641,
scooby_state_4025ab|59|1 2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,
scooby_state_402877|15|1 2634,0,1,1,0,1,0,1,0,0,0,0,1,0,2,2641,
scooby_state_402877|56|1 2637,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2641,
scooby_state_40287b|49|1 2636,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2641,
scooby_state_40287b|50|1 2638,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2641,
scooby_state_402877|58|1 2634,0,1,1,1,1,0,1,0,0,0,0,0,1,1,2641,
scooby_state_402877|60|1 2638,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2641,
scooby_state_40287b|53|1 2635,1,0,2,0,0,0,0,0,1,0,0,1,0,1,2641,
scooby_state_40287b|56|1 2637,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2641,
scooby_state_402877|1|1 2638,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2641,
scooby_state_402877|2|1 2635,0,0,1,2,1,0,0,0,0,0,1,0,1,0,2641,
scooby_state_40287b|59|1 2640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2641,
scooby_state_4025a0|34|1 2638,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2641,
scooby_state_4025ab|63|1 2638,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2641,
scooby_state_402877|47|1 2638,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2641,
scooby_state_402877|57|1 2640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2641,
scooby_state_4025ab|37|1 2637,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2641,
scooby_state_402877|44|1 2636,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2641,
scooby_state_402877|63|1 2637,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2641,
scooby_state_402877|12|1 2633,2,0,2,0,0,1,1,0,0,1,0,0,0,1,2641,
scooby_state_402877|3|1 2637,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2641,
scooby_state_4025ab|41|1 2639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2641,
scooby_state_4025a0|38|1 2638,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2641,
scooby_state_40287b|46|1 2635,1,1,0,0,0,0,0,1,2,0,0,1,0,0,2641,
scooby_state_40287b|51|1 2638,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2641,
scooby_state_402877|17|1 2635,0,0,0,0,0,0,2,1,0,1,0,1,1,0,2641,
scooby_state_4025a0|23|1 2638,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2641,
scooby_state_4025ab|61|1 2639,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2641,
scooby_state_402877|11|1 2637,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2641,
scooby_state_402877|52|1 2637,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2641,
scooby_state_402877|45|1 2638,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2641,
scooby_state_402877|46|1 2638,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2641,
scooby_state_4025ab|38|1 2638,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2641,
scooby_state_40287b|52|1 2634,0,1,0,0,1,0,2,1,1,0,0,1,0,0,2641,
scooby_state_40287b|39|1 2634,0,1,1,0,1,0,0,1,1,1,0,1,0,0,2641,
scooby_state_40287b|42|1 2634,0,0,0,3,0,0,0,0,0,0,1,0,3,0,2641,
scooby_state_40287b|43|1 2636,0,0,1,0,2,0,0,0,0,0,0,1,0,1,2641,
scooby_state_40287b|40|1 2638,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2641,
scooby_state_4025a0|30|1 2637,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2641,
scooby_state_4025a0|43|1 2637,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2641,
scooby_state_4025ab|56|1 2638,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2641,
scooby_state_4025a0|25|1 2632,1,0,1,0,0,1,0,1,1,2,0,1,0,1,2641,
scooby_state_4025ab|53|1 2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2641,
scooby_state_4025a0|42|1 2636,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2641,
scooby_state_4025ab|3|1 2636,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2641,
scooby_state_402877|53|1 2637,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2641,
scooby_state_4025ab|55|1 2637,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2641,
scooby_state_40287b|38|1 2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2641,
scooby_state_402877|7|1 2634,1,0,0,0,0,0,3,1,0,0,0,1,1,0,2641,
scooby_state_40287b|9|1 2638,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2641,
scooby_state_40287b|44|1 2635,1,0,0,1,0,0,1,2,0,1,0,0,0,0,2641,
scooby_state_40287b|37|1 2635,0,0,1,1,0,2,1,0,0,0,1,0,0,0,2641,
scooby_state_4025a0|28|1 2637,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2641,
scooby_state_4025ab|40|1 2638,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2641,
scooby_state_4025a0|26|1 2639,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2641,
scooby_state_402877|9|1 2637,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2641,
scooby_state_4025ab|47|1 2638,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2641,
scooby_state_4025a0|35|1 2632,0,1,0,1,0,1,0,2,1,0,0,2,1,0,2641,
scooby_state_4025a0|55|1 2640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2641,
scooby_state_402877|59|1 2635,0,0,1,1,0,0,1,0,0,0,0,1,0,2,2641,
scooby_state_402877|13|1 2636,1,1,0,1,0,0,0,0,1,0,0,0,1,0,2641,
scooby_state_40287b|3|1 2631,0,1,1,0,0,1,1,2,0,1,0,2,0,1,2641,
scooby_state_402877|0|0 2638,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2641,
scooby_state_4025ab|7|1 2638,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2641,
scooby_state_40287b|54|1 2637,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2641,
scooby_state_402877|5|1 2640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2641,
scooby_state_40287b|62|1 2638,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2641,
scooby_state_4025a0|40|1 2640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2641,
scooby_state_402877|6|1 2636,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2641,
scooby_state_40287b|63|1 2636,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2641,
scooby_state_402877|8|1 2636,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2641,
scooby_state_40287b|1|1 2639,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2641,
scooby_state_4025ab|43|1 2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2641,
scooby_state_40287b|2|1 2639,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2641,
scooby_state_402877|10|1 2635,1,0,0,1,0,0,0,0,0,1,1,0,2,0,2641,
scooby_state_40287b|4|1 2635,0,0,0,1,1,1,0,0,1,1,0,1,0,0,2641,
scooby_state_402877|4|1 2637,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2641,
scooby_state_4025a0|22|1 2636,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2641,
scooby_state_402877|62|1 2638,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2641,
scooby_state_402877|14|1 2635,0,1,1,0,0,0,0,0,1,0,2,0,1,0,2641,
scooby_state_40287b|7|1 2638,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2641,
scooby_state_4025a0|41|1 2633,1,0,0,0,1,0,1,0,1,0,2,1,0,1,2641,
scooby_state_40287b|8|1 2634,0,0,2,0,0,3,1,0,0,0,0,1,0,0,2641,
scooby_state_402877|16|1 2640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2641,
scooby_state_40287b|10|1 2638,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2641,
scooby_state_40287b|11|1 2638,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2641,
scooby_state_40287b|61|1 2633,0,1,0,0,1,0,1,0,0,1,1,1,0,2,2641,
scooby_state_4025a0|48|1 2632,1,1,1,1,0,0,0,1,1,0,0,0,1,2,2641,
scooby_state_4025a0|46|1 2632,2,0,1,0,0,1,0,0,0,1,3,1,0,0,2641,
scooby_state_4025a0|58|1 2638,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2641,
scooby_state_4025ab|1|1 2637,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2641,
scooby_state_4025ab|11|1 2640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2641,
scooby_state_4025a0|59|1 2638,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2641,
scooby_state_402877|61|1 2639,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2641,
scooby_state_4025ab|0|0 2635,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2641,
scooby_state_4025a0|47|1 2636,0,1,1,0,1,0,0,0,1,1,0,0,0,0,2641,
scooby_state_4025ab|62|1 2639,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2641,
scooby_state_402877|48|1 2638,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2641,
scooby_state_4025a0|49|1 2637,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2641,
scooby_state_40287b|5|1 2637,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2641,
scooby_state_402877|18|1 2636,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2641,
scooby_state_40287b|0|0 2636,2,0,0,0,0,0,2,0,0,0,0,0,1,0,2641,
scooby_state_4025a0|45|1 2638,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2641,
scooby_state_4025a0|44|1 2636,0,0,1,0,0,1,0,0,0,0,0,0,2,1,2641,
scooby_state_4025a0|20|1 2638,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2641,
scooby_state_4025ab|60|1 2637,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2641,
scooby_state_4025ab|36|1 2636,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2641,
scooby_state_4025a0|21|1 2638,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2641,
scooby_state_4025ab|10|1 2636,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2641,
scooby_state_4025a0|56|1 2630,1,1,0,1,0,0,1,0,0,1,1,0,2,3,2641,
scooby_state_40287b|6|1 2632,1,0,1,0,3,0,1,2,0,0,0,1,0,0,2641,
scooby_state_4025ab|8|1 2635,0,1,0,0,0,0,1,1,2,0,0,0,1,0,2641,
scooby_state_4025ab|9|1 2636,0,0,0,1,0,2,1,1,0,0,0,0,0,0,2641,
scooby_state_402877|49|1 2639,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2641,
scooby_state_40287b|55|1 2636,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2641,
scooby_state_4025ab|6|1 2635,1,0,2,0,1,0,1,0,0,0,0,1,0,0,2641,
scooby_state_4025a0|57|1 2638,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2641,
scooby_state_4025a0|54|1 2633,0,2,0,0,0,0,0,2,1,0,0,1,1,1,2641,
scooby_state_4025ab|57|1 2637,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2641,
scooby_state_4025a0|53|1 2634,1,0,0,1,0,1,0,2,1,0,0,1,0,0,2641,
scooby_state_4025ab|5|1 2636,0,0,1,0,1,0,0,1,1,0,0,1,0,0,2641,
scooby_state_4025a0|52|1 2636,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2641,
scooby_state_4025ab|4|1 2637,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2641,
scooby_state_4025a0|51|1 2634,1,0,1,1,0,2,0,0,0,0,0,1,0,1,2641,
scooby_state_40287b|41|1 2634,1,0,1,0,1,3,0,0,0,1,0,0,0,0,2641,
scooby_state_4025a0|50|1 2636,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2641,
scooby_state_4025ab|2|1 2638,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2641,
scooby_state_4025a0|39|1 2638,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2641,
scooby_state_4025ab|52|1 2634,0,0,0,1,0,1,0,0,0,2,0,2,1,0,2641,
scooby_state_4025a0|29|1 2633,0,2,1,0,3,0,0,0,0,1,1,0,0,0,2641,
scooby_state_4025ab|49|1 2634,1,0,1,1,0,0,0,0,1,0,2,0,0,1,2641,
scooby_state_4025a0|24|1 2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,
scooby_state_4025ab|50|1 2634,0,0,0,1,1,2,0,1,2,0,0,0,0,0,2641,
scooby_state_4025ab|45|1 2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,
scooby_state_4025ab|42|1 2639,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2641,
scooby_state_4025ab|58|1 2638,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2641,
scooby_state_4025ab|51|1 2639,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2641,
scooby_state_4025a0|32|1 2634,1,2,0,0,0,0,0,0,1,1,0,1,0,1,2641,
scooby_state_4025a0|36|1 2636,0,0,2,1,0,0,0,0,1,0,0,0,0,1,2641,
scooby_state_4025a0|31|1 2637,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2641,
scooby_state_4025ab|39|1 2634,0,0,2,1,1,0,0,0,0,0,1,1,1,0,2641,
scooby_state_4025a0|33|1 2639,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2641,
scooby_state_4025ab|44|1 2638,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2641,
scooby_state_4025a0|37|1 2639,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2641,
scooby_state_4025ab|48|1 2635,0,0,0,1,1,1,0,0,0,0,2,1,0,0,2641,
scooby_state_4025ab|54|1 2637,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2641,
scooby_state_40287b|36|1 2636,1,0,0,0,0,0,1,0,0,0,2,1,0,0,2641,
scooby_state_4025a0|27|1 2636,2,0,1,0,0,1,0,0,0,0,0,0,1,0,2641,
scooby_state_402877|50|1 2639,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2641,
scooby_state_402877|43|1 2635,0,0,1,0,0,0,0,0,1,0,0,1,2,0,2640,
scooby_state_4025ab|23|1 2632,0,0,2,0,0,0,3,0,0,0,1,1,0,1,2640,
scooby_state_402877|42|1 2636,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2640,
scooby_state_40287b|20|1 2638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2640,
scooby_state_40287b|12|1 2638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2640,
scooby_state_402877|32|1 2631,0,1,0,0,0,1,1,0,0,3,0,1,0,2,2640,
scooby_state_402877|19|1 2635,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2640,
scooby_state_402877|23|1 2637,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2640,
scooby_state_4025ab|20|1 2632,1,2,1,1,0,0,0,0,2,0,0,0,1,0,2640,
scooby_state_40287b|17|1 2637,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2640,
scooby_state_402877|37|1 2638,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2640,
scooby_state_40287b|32|1 2637,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2640,
scooby_state_40287b|24|1 2638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2640,
scooby_state_4025ab|16|1 2636,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2640,
scooby_state_4025a0|9|1 2635,0,0,0,1,0,1,1,0,0,0,0,1,0,1,2640,
scooby_state_4025ab|28|1 2634,0,0,1,0,1,0,1,0,1,0,2,0,0,0,2640,
scooby_state_4025ab|22|1 2636,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2640,
scooby_state_40287b|13|1 2634,0,1,1,0,0,0,1,0,0,0,0,3,0,0,2640,
scooby_state_4025ab|32|1 2636,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2640,
scooby_state_4025a0|10|1 2637,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2640,
scooby_state_40287b|23|1 2638,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2640,
scooby_state_40287b|18|1 2637,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2640,
scooby_state_402877|31|1 2636,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2640,
scooby_state_40287b|27|1 2635,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2640,
scooby_state_402877|26|1 2637,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2640,
scooby_state_402877|27|1 2635,0,0,1,0,2,1,1,0,0,0,0,0,0,0,2640,
scooby_state_402877|28|1 2633,0,1,2,0,0,0,2,0,0,1,0,0,1,0,2640,
scooby_state_40287b|21|1 2638,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2640,
scooby_state_40287b|22|1 2636,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2640,
scooby_state_402877|25|1 2637,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2640,
scooby_state_40287b|25|1 2639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2640,
scooby_state_402877|36|1 2639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2640,
scooby_state_402877|33|1 2637,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2640,
scooby_state_4025a0|19|1 2629,0,2,1,0,3,0,0,0,1,1,2,0,1,0,2640,
scooby_state_402877|41|1 2633,1,0,0,1,0,1,0,0,0,1,0,1,0,2,2640,
scooby_state_402877|35|1 2635,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2640,
scooby_state_4025a0|62|1 2637,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2640,
scooby_state_40287b|29|1 2635,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2640,
scooby_state_4025a0|8|1 2634,0,0,0,1,3,0,1,0,0,1,0,0,0,0,2640,
scooby_state_402877|39|1 2636,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2640,
scooby_state_402877|40|1 2637,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2640,
scooby_state_4025ab|19|1 2637,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2640,
scooby_state_40287b|31|1 2638,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2640,
scooby_state_402877|29|1 2636,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2640,
scooby_state_402877|30|1 2634,0,0,2,1,1,1,0,1,0,0,0,0,0,0,2640,
scooby_state_402877|38|1 2636,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2640,
scooby_state_40287b|30|1 2637,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2640,
scooby_state_40287b|33|1 2636,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2640,
scooby_state_40287b|16|1 2634,2,1,0,0,0,0,0,0,1,2,0,0,0,0,2640,
scooby_state_402877|21|1 2635,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2640,
scooby_state_40287b|14|1 2634,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2640,
scooby_state_402877|22|1 2631,1,0,0,1,1,0,1,2,0,1,0,1,1,0,2640,
scooby_state_40287b|28|1 2632,3,0,1,2,0,0,0,1,0,0,0,0,0,1,2640,
scooby_state_40287b|15|1 2634,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2640,
scooby_state_4025a0|3|1 2637,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2640,
scooby_state_402877|24|1 2631,0,0,0,0,2,0,1,2,1,1,0,0,0,2,2640,
scooby_state_4025ab|34|1 2631,1,1,2,0,0,1,0,3,0,0,0,0,1,0,2640,
scooby_state_4025ab|21|1 2635,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2640,
scooby_state_4025a0|18|1 2634,0,0,1,0,0,1,0,1,1,0,1,0,0,1,2640,
scooby_state_40287b|35|1 2638,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2640,
scooby_state_4025a0|63|1 2635,0,0,0,1,0,1,1,1,0,0,0,0,0,1,2640,
scooby_state_4025ab|31|1 2636,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2640,
scooby_state_4025a0|0|0 2636,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2640,
scooby_state_4025a0|16|1 2636,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2640,
scooby_state_4025a0|5|1 2637,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2640,
scooby_state_402877|34|1 2637,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2640,
scooby_state_4025a0|17|1 2635,0,0,1,0,1,1,0,1,0,0,0,0,1,0,2640,
scooby_state_4025ab|24|1 2637,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2640,
scooby_state_4025ab|13|1 2636,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2640,
scooby_state_4025ab|35|1 2637,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2640,
scooby_state_4025a0|4|1 2633,1,0,1,0,1,0,0,1,0,1,0,2,0,0,2640,
scooby_state_4025ab|17|1 2638,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2640,
scooby_state_4025ab|14|1 2634,1,0,0,0,1,1,0,1,0,0,2,0,0,0,2640,
scooby_state_4025ab|12|1 2639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2640,
scooby_state_4025a0|1|1 2636,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2640,
scooby_state_4025ab|18|1 2636,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2640,
scooby_state_40287b|26|1 2636,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2640,
scooby_state_4025a0|2|1 2632,0,0,0,1,0,1,0,0,0,0,3,0,2,1,2640,
scooby_state_4025ab|30|1 2636,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2640,
scooby_state_4025ab|15|1 2636,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2640,
scooby_state_4025a0|6|1 2635,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2640,
scooby_state_4025ab|25|1 2636,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2640,
scooby_state_4025a0|7|1 2638,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2640,
scooby_state_4025ab|26|1 2633,0,0,0,0,1,1,1,0,0,1,0,1,2,0,2640,
scooby_state_40287b|19|1 2633,1,1,0,2,0,0,0,0,0,0,0,0,0,3,2640,
scooby_state_4025ab|27|1 2635,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2640,
scooby_state_40287b|34|1 2632,1,0,0,1,0,1,0,1,0,0,0,1,0,3,2640,
scooby_state_4025a0|60|1 2638,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2640,
scooby_state_4025a0|11|1 2634,1,0,1,0,1,0,0,0,1,1,0,0,0,1,2640,
scooby_state_4025a0|12|1 2637,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2640,
scooby_state_4025a0|13|1 2638,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2640,
scooby_state_4025ab|33|1 2636,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2640,
scooby_state_4025a0|15|1 2639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2640,
scooby_state_402877|20|1 2639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2640,
scooby_state_4025a0|61|1 2633,0,0,0,0,0,2,2,0,1,0,0,1,0,1,2640,
scooby_state_4025ab|29|1 2635,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2640,
scooby_state_4025a0|14|1 2637,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2640,
scooby_state_400e44|18|-1 2629,1,0,1,1,0,0,1,0,0,0,1,0,1,0,2635,
scooby_state_400f4f|17|1 2595,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2598,
scooby_state_400dfd|9|0 2556,0,0,0,1,0,1,1,0,0,2,0,0,1,0,2562,
scooby_state_400dda|20|0 2548,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2553,
scooby_state_400e38|15|0 2508,0,0,0,0,0,0,2,1,0,0,2,0,2,0,2515,
scooby_state_400e09|22|0 2512,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2515,
scooby_state_400dc0|19|0 2505,0,2,0,1,1,0,3,0,0,0,0,0,0,2,2514,
scooby_state_400e51|23|0 2495,1,1,0,0,0,0,0,0,1,1,0,2,0,0,2501,
scooby_state_400dda|22|2 2497,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2501,
scooby_state_400dfd|23|0 2490,0,2,0,0,0,0,1,0,2,0,0,0,1,0,2496,
scooby_state_400e13|9|0 2488,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2494,
scooby_state_400dda|15|0 2485,0,0,2,1,0,0,0,0,0,1,1,1,0,2,2493,
scooby_state_400de5|20|2 2488,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2491,
scooby_state_400d1d|22|1 2476,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2479,
scooby_state_400e38|18|-1 2453,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2458,
